Log10scanRate,Log10kf,Log10keq,peak flux,half peak potential,half peak transfer coefficient
-3.0,1.4000000000000725,-7.0,-0.01846821785289333,-0.7300000000003061,-0.4633825852221736
-3.0,2.4000000000000727,-7.0,-0.03166610659766735,-1.5950000000002935,-0.4005279319643492
-3.0,3.4000000000000035,-7.0,-0.061970817657693,-2.935000000000265,-0.33708727089036655
-3.0,4.4,-7.0,-0.1251026567758011,-4.585000000000231,-0.28940016119608897
-3.0,5.4,-7.0,-0.2423538788589017,-6.475000000000191,-0.23042270320063943
-3.0,0.5999999999961848,-7.0,-0.013790685720458785,-0.3500000000003058,-0.48620634173653654
-3.0,1.5999999999994576,-7.0,-0.020269645089469858,-0.8650000000003062,-0.4534269828552336
-3.0,2.600000000000003,-7.0,-0.035957762729296884,-1.8300000000002885,-0.38583487663113414
-3.0,3.600000000000003,-7.0,-0.07133268139154135,-3.2450000000002586,-0.32727339387886
-3.0,4.6000000000000005,-7.0,-0.14358753120124584,-4.945000000000221,-0.2788639741964409
-3.0,5.6000000000000005,-7.0,-0.2728552327456837,-6.870000000000181,-0.21766468965835914
-3.0,0.7999999999998669,-7.0,-0.01465881583064684,-0.42500000000030586,-0.48245333583382743
-3.0,1.799999999999867,-7.0,-0.022420886842252737,-1.0200000000003058,-0.44146476695801573
-3.0,2.8000000000000047,-7.0,-0.041016879917141584,-2.0800000000002834,-0.37237784552779524
-3.0,3.7999999999999976,-7.0,-0.08214354084128454,-3.565000000000252,-0.31796173047321086
-3.0,4.800000000000001,-7.0,-0.16447360430824898,-5.3150000000002136,-0.2676153923764194
-3.0,5.800000000000001,-7.0,-0.3047530482808231,-7.265000000000173,-0.20512960790513896
-3.0,-2.0,-6.833273944419949,-0.01229119687407026,-0.015000000000305578,-0.4940756786348639
-3.0,-1.8000000006743975,-6.833273944419949,-0.012352949801846268,-0.020000000000305582,-0.494077572679821
-3.0,-1.600000000261,-6.833273944419949,-0.01243030721551486,-0.02500000000030558,-0.49438717377764607
-3.0,-1.3999999995129109,-6.833273944419949,-0.01252710024604123,-0.03500000000030558,-0.4938247210785287
-3.0,-1.200000000330522,-6.833273944419949,-0.012648043090979786,-0.045000000000305566,-0.4937246049125039
-3.0,-1.0,-6.833273944419949,-0.01279890891628427,-0.05500000000030557,-0.49418580388966427
-3.0,-0.8000000001263549,-6.833273944419949,-0.012986728772719893,-0.07000000000030558,-0.4940723535229106
-3.0,-0.5999999999152085,-6.833273944419949,-0.013220012083325941,-0.09000000000030559,-0.4935152267076485
-3.0,-0.3999999999492702,-6.833273944419949,-0.013508986096231863,-0.1100000000003056,-0.4939043574731104
-3.0,-0.19999999998636683,-6.833273944419949,-0.013865851259743656,-0.14000000000030566,-0.4928978903836341
-3.0,0.0,-6.833273944419949,-0.01430505109848214,-0.17000000000030566,-0.49314489567443287
-3.0,0.20000000001065574,-6.833273944419949,-0.014843560249296847,-0.2150000000003057,-0.49107034223345236
-3.0,1.0,-6.833273944419949,-0.018438846654873803,-0.4700000000003059,-0.48080595120126146
-3.0,2.0,-6.833273944419949,-0.028824963291101062,-1.110000000000304,-0.43619524975681584
-3.0,3.0,-6.833273944419949,-0.05342725285752056,-2.2100000000002806,-0.36935919641481696
-3.0,4.0,-6.833273944419949,-0.10668631539316302,-3.6850000000002487,-0.3203415489180618
-3.0,5.0,-6.833273944419949,-0.2099022387823324,-5.3600000000002135,-0.27398498886855316
-3.0,6.0,-6.833273944419949,-0.3774531362172307,-7.160000000000175,-0.21491244303030857
-3.0,1.1999999999996949,-6.833273944419949,-0.019844511723027692,-0.5700000000003059,-0.4740489557933887
-3.0,2.199999999999969,-6.833273944419949,-0.032242499298855885,-1.2900000000003,-0.4233923642332451
-3.0,3.199999999999996,-6.833273944419949,-0.06120297537430605,-2.4850000000002748,-0.35747106114435084
-3.0,4.199999999999999,-6.833273944419949,-0.12255379594602113,-4.010000000000242,-0.31158109956515245
-3.0,5.2,-6.833273944419949,-0.2385275454646136,-5.715000000000206,-0.26287487741542775
-3.0,0.3999999999983436,-6.833273944419949,-0.015501204531571562,-0.2600000000003057,-0.49053486413905345
-3.0,1.4000000000000725,-6.833273944419949,-0.021529918450168283,-0.680000000000306,-0.4669127557779614
-3.0,2.4000000000000727,-6.833273944419949,-0.0363013112629433,-1.4950000000002956,-0.40896476836448575
-3.0,3.4000000000000035,-6.833273944419949,-0.07024882707332916,-2.7700000000002687,-0.3470749334164654
-3.0,4.4,-6.833273944419949,-0.1406147351035832,-4.335000000000234,-0.30318582472378763
-3.0,5.4,-6.833273944419949,-0.2699610034361468,-6.0750000000001965,-0.2511836933930942
-3.0,0.5999999999961848,-6.833273944419949,-0.016301042931578424,-0.32000000000030576,-0.4879585021058648
-3.0,1.5999999999994576,-6.833273944419949,-0.02354616301065306,-0.8050000000003061,-0.45838933888893113
-3.0,2.600000000000003,-6.833273944419949,-0.041106700029121784,-1.715000000000291,-0.3952352056246151
-3.0,3.600000000000003,-6.833273944419949,-0.08072606731848539,-3.0650000000002624,-0.3377130861205818
-3.0,4.6000000000000005,-6.833273944419949,-0.16107114595792954,-4.670000000000228,-0.2940774989919755
-3.0,5.6000000000000005,-6.833273944419949,-0.3039737624411403,-6.440000000000191,-0.23897755245143906
-3.0,0.7999999999998669,-6.833273944419949,-0.017269861412652708,-0.3900000000003058,-0.48468775587750695
-3.0,1.799999999999867,-6.833273944419949,-0.025953955678837855,-0.9500000000003064,-0.44766984318892217
-3.0,2.8000000000000047,-6.833273944419949,-0.04677372477000272,-1.9550000000002856,-0.3817218189524933
-3.0,3.7999999999999976,-6.833273944419949,-0.09280947525450936,-3.3700000000002563,-0.3289371348205242
-3.0,4.800000000000001,-6.833273944419949,-0.1841144116573232,-5.015000000000222,-0.2841259081755581
-3.0,5.800000000000001,-6.833273944419949,-0.3400672787710298,-6.800000000000183,-0.22696853286060786
-3.0,-2.0,-6.666754301038037,-0.01484524133359694,-0.015000000000305578,-0.49362482852371725
-3.0,-1.8000000006743975,-6.666754301038037,-0.014913153820384816,-0.015000000000305578,-0.49476484221367256
-3.0,-1.600000000261,-6.666754301038037,-0.014998261327098769,-0.02500000000030558,-0.49368601364228926
-3.0,-1.3999999995129109,-6.666754301038037,-0.015104803247957512,-0.03000000000030558,-0.4942041944174316
-3.0,-1.200000000330522,-6.666754301038037,-0.015238004887686774,-0.040000000000305576,-0.49389763103505496
-3.0,-1.0,-6.666754301038037,-0.01540427781467569,-0.05000000000030557,-0.49410811682962597
-3.0,-0.8000000001263549,-6.666754301038037,-0.015611447989747531,-0.06500000000030556,-0.4936939234339714
-3.0,-0.5999999999152085,-6.666754301038037,-0.01586901051769209,-0.08000000000030558,-0.4940281140563836
-3.0,-0.3999999999492702,-6.666754301038037,-0.01618840821446509,-0.1000000000003056,-0.4939980878410384
-3.0,-0.19999999998636683,-6.666754301038037,-0.01658333007779285,-0.12500000000030562,-0.49375431144026605
-3.0,0.0,-6.666754301038037,-0.01707002641577855,-0.16000000000030565,-0.4922083339289247
-3.0,0.20000000001065574,-6.666754301038037,-0.017667641392476573,-0.19500000000030568,-0.4920061878010169
-3.0,1.0,-6.666754301038037,-0.021673545324651437,-0.43500000000030586,-0.48255091541808026
-3.0,2.0,-6.666754301038037,-0.03328595684937041,-1.0350000000003057,-0.4426079533074966
-3.0,3.0,-6.666754301038037,-0.060795987178219164,-2.0800000000002834,-0.37807091437919493
-3.0,4.0,-6.666754301038037,-0.12022278324079358,-3.4900000000002533,-0.3302918689999776
-3.0,5.0,-6.666754301038037,-0.2338481358400092,-5.06500000000022,-0.2893877351185709
-3.0,6.0,-6.666754301038037,-0.4163774150202781,-6.705000000000185,-0.23638086776867578
-3.0,1.1999999999996949,-6.666754301038037,-0.02324397156313103,-0.5250000000003059,-0.4773875061420436
-3.0,2.199999999999969,-6.666754301038037,-0.037106639195432015,-1.2050000000003018,-0.4306434761205774
-3.0,3.199999999999996,-6.666754301038037,-0.06949211035717494,-2.3400000000002783,-0.36659064631031896
-3.0,4.199999999999999,-6.666754301038037,-0.1378373042811651,-3.800000000000247,-0.32219330015607084
-3.0,5.2,-6.666754301038037,-0.26498861967923304,-5.395000000000214,-0.2795075368748427
-3.0,0.3999999999983436,-6.666754301038037,-0.01839857313242329,-0.2400000000003057,-0.4908091441668101
-3.0,1.4000000000000725,-6.666754301038037,-0.025128183423914333,-0.630000000000306,-0.47061844971199873
-3.0,2.4000000000000727,-6.666754301038037,-0.04164402143902176,-1.4000000000002977,-0.4167394247916345
-3.0,3.4000000000000035,-6.666754301038037,-0.07960378557458772,-2.615000000000272,-0.35598811238585754
-3.0,4.4,-6.666754301038037,-0.15782440093351774,-4.11000000000024,-0.3145397182743959
-3.0,5.4,-6.666754301038037,-0.2990809855669361,-5.725000000000207,-0.26919943449471034
-3.0,0.5999999999961848,-6.666754301038037,-0.01928888776089765,-0.2950000000003057,-0.4887584503564031
-3.0,1.5999999999994576,-6.666754301038037,-0.02738297974526951,-0.7450000000003061,-0.4635205762890667
-3.0,2.600000000000003,-6.666754301038037,-0.0470166961688657,-1.6100000000002932,-0.4032898671732261
-3.0,3.600000000000003,-6.666754301038037,-0.09130435067341744,-2.900000000000266,-0.34653397918862644
-3.0,4.6000000000000005,-6.666754301038037,-0.18037786596859234,-4.425000000000233,-0.3065880544201759
-3.0,5.6000000000000005,-6.666754301038037,-0.3359683136378078,-6.055000000000199,-0.2584451560123431
-3.0,0.7999999999998669,-6.666754301038037,-0.020368836092680767,-0.3600000000003058,-0.48597402045633187
-3.0,1.799999999999867,-6.666754301038037,-0.03007570783078807,-0.8800000000003062,-0.45405020358902665
-3.0,2.8000000000000047,-6.666754301038037,-0.05335415953371755,-1.8350000000002884,-0.3905768740924559
-3.0,3.7999999999999976,-6.666754301038037,-0.10477896030342666,-3.19000000000026,-0.33828923860965976
-3.0,4.800000000000001,-6.666754301038037,-0.20567213605395251,-4.745000000000227,-0.2981272211567251
-3.0,5.800000000000001,-6.666754301038037,-0.3752802884244724,-6.380000000000192,-0.24760266879304632
-3.0,-2.0,-6.50003813440381,-0.017927972297951338,-0.010000000000305577,-0.4944632434023254
-3.0,-1.8000000006743975,-6.50003813440381,-0.018002606750052847,-0.015000000000305578,-0.49425091847464087
-3.0,-1.600000000261,-6.50003813440381,-0.018096172509676683,-0.020000000000305582,-0.49429483226091997
-3.0,-1.3999999995129109,-6.50003813440381,-0.018213355089669557,-0.02500000000030558,-0.49465796460134814
-3.0,-1.200000000330522,-6.50003813440381,-0.018359938660604588,-0.03500000000030558,-0.494160675842519
-3.0,-1.0,-6.50003813440381,-0.01854303345647084,-0.045000000000305566,-0.49413920500400677
-3.0,-0.8000000001263549,-6.50003813440381,-0.01877133642720153,-0.060000000000305566,-0.4934460635329432
-3.0,-0.5999999999152085,-6.50003813440381,-0.01905542442402344,-0.07500000000030557,-0.4934459852001889
-3.0,-0.3999999999492702,-6.50003813440381,-0.019408077055221396,-0.09000000000030559,-0.4942707929747118
-3.0,-0.19999999998636683,-6.50003813440381,-0.019844624633689373,-0.1150000000003056,-0.4935685880111147
-3.0,0.0,-6.50003813440381,-0.020383316136802537,-0.14500000000030566,-0.49274340871788397
-3.0,0.20000000001065574,-6.50003813440381,-0.0210457048638474,-0.18000000000030567,-0.4919525375854046
-3.0,1.0,-6.50003813440381,-0.025503515031156037,-0.4000000000003058,-0.48455381150889704
-3.0,2.0,-6.50003813440381,-0.03847380716105781,-0.9650000000003064,-0.44821108306471974
-3.0,3.0,-6.50003813440381,-0.06918479088189987,-1.9600000000002855,-0.38564489011692515
-3.0,4.0,-6.50003813440381,-0.1353273295807632,-3.3100000000002567,-0.33857237946005747
-3.0,5.0,-6.50003813440381,-0.2598681110047336,-4.8000000000002245,-0.3020458712189342
-3.0,6.0,-6.50003813440381,-0.4546915077755905,-6.2950000000001936,-0.25598736549664036
-3.0,1.1999999999996949,-6.50003813440381,-0.02725599681970526,-0.4850000000003059,-0.47979871398224416
-3.0,2.199999999999969,-6.50003813440381,-0.04274036235957986,-1.1250000000003035,-0.43716682991663136
-3.0,3.199999999999996,-6.50003813440381,-0.07888960198642121,-2.2050000000002807,-0.37467401494824326
-3.0,4.199999999999999,-6.50003813440381,-0.15481866725360408,-3.6050000000002513,-0.33110043647040827
-3.0,5.2,-6.50003813440381,-0.29348026656712706,-5.105000000000219,-0.29359008717687113
-3.0,0.3999999999983436,-6.50003813440381,-0.02185705759305456,-0.2200000000003057,-0.4913464156688536
-3.0,1.4000000000000725,-6.50003813440381,-0.02936022431902465,-0.5800000000003059,-0.47455625555409453
-3.0,2.4000000000000727,-6.50003813440381,-0.047805940953501436,-1.3050000000002997,-0.42479623767682123
-3.0,3.4000000000000035,-6.50003813440381,-0.0901671595348985,-2.4700000000002746,-0.36385061004146946
-3.0,4.4,-6.50003813440381,-0.17685786252655772,-3.9000000000002446,-0.32415261791338723
-3.0,5.4,-6.50003813440381,-0.3300392447064163,-5.4050000000002125,-0.28495725051666804
-3.0,0.5999999999961848,-6.50003813440381,-0.02284680878708001,-0.2700000000003057,-0.4898289481493907
-3.0,1.5999999999994576,-6.50003813440381,-0.03187930617086438,-0.695000000000306,-0.4666379734101152
-3.0,2.600000000000003,-6.50003813440381,-0.05380336070665084,-1.5050000000002954,-0.4116393088091023
-3.0,3.600000000000003,-6.50003813440381,-0.10320233160208336,-2.7400000000002693,-0.3548084225921979
-3.0,4.6000000000000005,-6.50003813440381,-0.2016226000695716,-4.200000000000238,-0.3169458356524114
-3.0,5.6000000000000005,-6.50003813440381,-0.3693598389928239,-5.705000000000206,-0.27569706854926024
-3.0,0.7999999999998669,-6.50003813440381,-0.024049105261809863,-0.33000000000030577,-0.48752928389358585
-3.0,1.799999999999867,-6.50003813440381,-0.03488781225235727,-0.8200000000003062,-0.45851116797090047
-3.0,2.8000000000000047,-6.50003813440381,-0.060877777581758434,-1.7250000000002907,-0.3982103226318841
-3.0,3.7999999999999976,-6.50003813440381,-0.1181890036538716,-3.0250000000002637,-0.34599220701623096
-3.0,4.800000000000001,-6.50003813440381,-0.22925964919743125,-4.500000000000231,-0.3096500269199125
-3.0,5.800000000000001,-6.50003813440381,-0.4110949197591533,-6.005000000000201,-0.2658012204277872
-3.0,-2.0,-6.333294863880101,-0.021646867170614068,-0.010000000000305577,-0.49408801681455106
-3.0,-1.8000000006743975,-6.333294863880101,-0.021728823326809126,-0.015000000000305578,-0.49378155389808454
-3.0,-1.600000000261,-6.333294863880101,-0.021831602457731844,-0.020000000000305582,-0.4937106280585726
-3.0,-1.3999999995129109,-6.333294863880101,-0.021960376534095247,-0.02500000000030558,-0.4939299969469956
-3.0,-1.200000000330522,-6.333294863880101,-0.022121539451123898,-0.03000000000030558,-0.49450608652188444
-3.0,-1.0,-6.333294863880101,-0.022322964272244356,-0.040000000000305576,-0.49427054672465426
-3.0,-0.8000000001263549,-6.333294863880101,-0.022574299920272118,-0.05000000000030557,-0.49456694364335996
-3.0,-0.5999999999152085,-6.333294863880101,-0.02288730720596109,-0.06500000000030556,-0.4942553808039189
-3.0,-0.3999999999492702,-6.333294863880101,-0.023276231539995945,-0.08500000000030558,-0.49346320499713725
-3.0,-0.19999999998636683,-6.333294863880101,-0.023758207174758867,-0.1050000000003056,-0.4935764301639085
-3.0,0.0,-6.333294863880101,-0.024353686220146515,-0.13000000000030562,-0.4934977159033029
-3.0,0.20000000001065574,-6.333294863880101,-0.0250868869083689,-0.16500000000030565,-0.4921406601306262
-3.0,1.0,-6.333294863880101,-0.030040666409406464,-0.3700000000003058,-0.48562557498742676
-3.0,2.0,-6.333294863880101,-0.04451045930190287,-0.9000000000003062,-0.45300531648275705
-3.0,3.0,-6.333294863880101,-0.07873330409698412,-1.8400000000002883,-0.39353648992466994
-3.0,4.0,-6.333294863880101,-0.15214141706542791,-3.1400000000002612,-0.3456675619339781
-3.0,5.0,-6.333294863880101,-0.2880027955314764,-4.5550000000002315,-0.31245299095327583
-3.0,6.0,-6.333294863880101,-0.4930936121190623,-5.9200000000002015,-0.27329126682661325
-3.0,1.1999999999996949,-6.333294863880101,-0.031993721392137214,-0.4500000000003059,-0.48128596336750773
-3.0,2.199999999999969,-6.333294863880101,-0.04926895554108027,-1.0500000000003051,-0.4429619482099151
-3.0,3.199999999999996,-6.333294863880101,-0.08953797144440437,-2.0800000000002834,-0.3816942645625163
-3.0,4.199999999999999,-6.333294863880101,-0.17363147981963695,-3.4200000000002553,-0.33875892571012045
-3.0,5.2,-6.333294863880101,-0.32403725782707965,-4.835000000000225,-0.305497660026177
-3.0,0.3999999999983436,-6.333294863880101,-0.02598626202492794,-0.20000000000030568,-0.4921457287099602
-3.0,1.4000000000000725,-6.333294863880101,-0.03434072773656968,-0.5400000000003059,-0.4764275792420487
-3.0,2.4000000000000727,-6.333294863880101,-0.054916011182543585,-1.2200000000003015,-0.43132729660776226
-3.0,3.4000000000000035,-6.333294863880101,-0.10208368490544716,-2.3300000000002785,-0.37129557266550334
-3.0,4.4,-6.333294863880101,-0.1978349856506668,-3.7000000000002484,-0.33244411825051645
-3.0,5.4,-6.333294863880101,-0.3629038599846662,-5.115000000000219,-0.2979111450597679
-3.0,0.5999999999961848,-6.333294863880101,-0.02708500300303345,-0.2500000000003057,-0.48994443972683
-3.0,1.5999999999994576,-6.333294863880101,-0.03715178066393595,-0.645000000000306,-0.46997691575020495
-3.0,2.600000000000003,-6.333294863880101,-0.06159938845818427,-1.4100000000002977,-0.41862095196612525
-3.0,3.600000000000003,-6.333294863880101,-0.11656585045745507,-2.5900000000002725,-0.3620560909457448
-3.0,4.6000000000000005,-6.333294863880101,-0.22490370277730345,-3.9850000000002432,-0.3259112658736223
-3.0,5.6000000000000005,-6.333294863880101,-0.4043357546036149,-5.390000000000214,-0.28999021795385
-3.0,0.7999999999998669,-6.333294863880101,-0.02842161950390033,-0.3050000000003057,-0.48814473174260753
-3.0,1.799999999999867,-6.333294863880101,-0.0405093180104,-0.7600000000003061,-0.46320172583319735
-3.0,2.8000000000000047,-6.333294863880101,-0.0694808974505206,-1.6150000000002933,-0.40618841972176667
-3.0,3.7999999999999976,-6.333294863880101,-0.13318470287995232,-2.8600000000002668,-0.3536341490802095
-3.0,4.800000000000001,-6.333294863880101,-0.2549449646225646,-4.270000000000237,-0.31932859395341645
-3.0,5.800000000000001,-6.333294863880101,-0.4479238049466205,-5.660000000000207,-0.2816703023315241
-3.0,-2.0,-6.1666616110606025,-0.02613023194919879,-0.010000000000305577,-0.4937460138976312
-3.0,-1.8000000006743975,-6.1666616110606025,-0.02622014445413581,-0.010000000000305577,-0.49460366840918357
-3.0,-1.600000000261,-6.1666616110606025,-0.02633293598398636,-0.015000000000305578,-0.49442591203863584
-3.0,-1.3999999995129109,-6.1666616110606025,-0.026474307611845854,-0.020000000000305582,-0.4945133537589188
-3.0,-1.200000000330522,-6.1666616110606025,-0.026651316716586347,-0.03000000000030558,-0.49367842458687883
-3.0,-1.0,-6.1666616110606025,-0.02687266698311962,-0.03500000000030558,-0.49449462536808064
-3.0,-0.8000000001263549,-6.1666616110606025,-0.027149044841598063,-0.045000000000305566,-0.49454991247118896
-3.0,-0.5999999999152085,-6.1666616110606025,-0.02749350301128375,-0.060000000000305566,-0.4939499519324111
-3.0,-0.3999999999492702,-6.1666616110606025,-0.02792188891441544,-0.07500000000030557,-0.49406053587825083
-3.0,-0.19999999998636683,-6.1666616110606025,-0.028453312467639318,-0.0950000000003056,-0.49376670263354777
-3.0,0.0,-6.1666616110606025,-0.02911064497414473,-0.1200000000003056,-0.49321544579848536
-3.0,0.20000000001065574,-6.1666616110606025,-0.029921040287979907,-0.15000000000030564,-0.4925614790132644
-3.0,1.0,-6.1666616110606025,-0.03541742557537105,-0.3400000000003058,-0.4869773704417031
-3.0,2.0,-6.1666616110606025,-0.051537717955420434,-0.8350000000003062,-0.4580617860356458
-3.0,3.0,-6.1666616110606025,-0.08959862824361188,-1.7300000000002906,-0.400294411782793
-3.0,4.0,-6.1666616110606025,-0.1708082648296932,-2.9750000000002643,-0.3521373580253674
-3.0,5.0,-6.1666616110606025,-0.3182371361385277,-4.320000000000236,-0.3213164780961883
-3.0,6.0,-6.1666616110606025,-0.5318420605477854,-5.575000000000209,-0.2878781482142995
-3.0,1.1999999999996949,-6.1666616110606025,-0.03759070624731485,-0.41500000000030585,-0.48304565299244606
-3.0,2.199999999999969,-6.1666616110606025,-0.05683736778595005,-0.9800000000003064,-0.44801642507831435
-3.0,3.199999999999996,-6.1666616110606025,-0.10159563156754944,-1.9550000000002856,-0.38904537363349806
-3.0,4.199999999999999,-6.1666616110606025,-0.19440492844088603,-3.2400000000002587,-0.34570308905227015
-3.0,5.2,-6.1666616110606025,-0.3565875480880767,-4.585000000000231,-0.315029109595153
-3.0,0.3999999999983436,-6.1666616110606025,-0.030916473869862706,-0.18500000000030567,-0.4919614885207042
-3.0,1.4000000000000725,-6.1666616110606025,-0.040204698125887305,-0.5000000000003059,-0.4785565090195827
-3.0,2.4000000000000727,-6.1666616110606025,-0.06312259346995815,-1.1400000000003032,-0.4372089070992423
-3.0,3.4000000000000035,-6.1666616110606025,-0.11551174569752172,-2.195000000000281,-0.37838837324159075
-3.0,4.4,-6.1666616110606025,-0.22086379854278013,-3.515000000000253,-0.33897348093822555
-3.0,5.4,-6.1666616110606025,-0.3975704989137184,-4.8450000000002245,-0.30849735121366273
-3.0,0.5999999999961848,-6.1666616110606025,-0.032134307991374886,-0.2300000000003057,-0.4903285278931891
-3.0,1.5999999999994576,-6.1666616110606025,-0.04333722816762715,-0.595000000000306,-0.473578586743137
-3.0,2.600000000000003,-6.1666616110606025,-0.07055653952514085,-1.3200000000002994,-0.4250485657581395
-3.0,3.600000000000003,-6.1666616110606025,-0.13155137875871076,-2.4500000000002755,-0.3682763583936744
-3.0,4.6000000000000005,-6.1666616110606025,-0.2502991683013392,-3.7850000000002475,-0.3330473767888069
-3.0,5.6000000000000005,-6.1666616110606025,-0.4408065461456407,-5.095000000000219,-0.30198374001162187
-3.0,0.7999999999998669,-6.1666616110606025,-0.033617915037663135,-0.2800000000003057,-0.4890384826582356
-3.0,1.799999999999867,-6.1666616110606025,-0.04707930761203323,-0.7050000000003059,-0.46704865604565843
-3.0,2.8000000000000047,-6.1666616110606025,-0.07931830628779132,-1.5150000000002952,-0.4129091132211648
-3.0,3.7999999999999976,-6.1666616110606025,-0.14991787419105718,-2.70500000000027,-0.3602492215235641
-3.0,4.800000000000001,-6.1666616110606025,-0.2827654980387749,-4.055000000000241,-0.3271067125405639
-3.0,5.800000000000001,-6.1666616110606025,-0.4857788496229104,-5.340000000000214,-0.29499768379061836
-3.0,-2.0,-6.0,-0.03153074615668719,-0.005000000000305578,-0.49468396587753827
-3.0,-1.8000000006743975,-6.0,-0.03162927996885895,-0.010000000000305577,-0.4942132297514411
-3.0,-1.600000000261,-6.0,-0.031752921048224574,-0.015000000000305578,-0.4939372758070344
-3.0,-1.3999999995129109,-6.0,-0.03190794421273686,-0.020000000000305582,-0.4939042006543206
-3.0,-1.200000000330522,-6.0,-0.032102126587110355,-0.02500000000030558,-0.4941697625027429
-3.0,-1.0,-6.0,-0.032345073404166626,-0.03500000000030558,-0.49355393269703307
-3.0,-0.8000000001263549,-6.0,-0.032648598068387706,-0.040000000000305576,-0.4946368327586202
-3.0,-0.5999999999152085,-6.0,-0.03302715806603337,-0.05500000000030557,-0.49376749094854255
-3.0,-0.3999999999492702,-6.0,-0.03349834521028163,-0.07000000000030558,-0.49355552119378127
-3.0,-0.19999999998636683,-6.0,-0.034083424606215405,-0.08500000000030558,-0.4941278509640763
-3.0,0.0,-6.0,-0.034807912686047465,-0.1100000000003056,-0.4931293898027365
-3.0,0.20000000001065574,-6.0,-0.03570218229000483,-0.13500000000030565,-0.4932053221833672
-3.0,1.0,-6.0,-0.041790022211956025,-0.31500000000030576,-0.48739766188842415
-3.0,2.0,-6.0,-0.05971994541136275,-0.7750000000003061,-0.46232340244550546
-3.0,3.0,-6.0,-0.10195654001261976,-1.6200000000002932,-0.4074611070328694
-3.0,4.0,-6.0,-0.1914694986311328,-2.815000000000268,-0.358064364561884
-3.0,5.0,-6.0,-0.3505077002007685,-4.10000000000024,-0.3281968573622177
-3.0,6.0,-6.0,-0.5707777019840581,-5.250000000000216,-0.3000260230800242
-3.0,1.1999999999996949,-6.0,-0.044204157723291684,-0.3800000000003058,-0.4850929997572879
-3.0,2.199999999999969,-6.0,-0.0656126920312056,-0.9100000000003062,-0.45336554788568645
-3.0,3.199999999999996,-6.0,-0.1152375687931392,-1.8400000000002883,-0.3953321405248904
-3.0,4.199999999999999,-6.0,-0.21725907642526351,-3.0700000000002623,-0.3515030211633739
-3.0,5.2,-6.0,-0.3909948251067102,-4.345000000000235,-0.3229164214643079
-3.0,0.3999999999983436,-6.0,-0.036802084670423216,-0.17000000000030566,-0.4920219466039639
-3.0,1.4000000000000725,-6.0,-0.047110587443049634,-0.4600000000003059,-0.480966021675568
-3.0,2.4000000000000727,-6.0,-0.07259569562837996,-1.0650000000003048,-0.4424182757159484
-3.0,3.4000000000000035,-6.0,-0.13062333712375754,-2.070000000000284,-0.38447385278488583
-3.0,4.4,-6.0,-0.2460343678808847,-3.3300000000002568,-0.34519210878776035
-3.0,5.4,-6.0,-0.4338239364861436,-4.585000000000231,-0.31737989912829845
-3.0,0.5999999999961848,-6.0,-0.03814958834897923,-0.2100000000003057,-0.4909778477344857
-3.0,1.5999999999994576,-6.0,-0.05059567733843222,-0.5500000000003059,-0.4763064966781889
-3.0,2.600000000000003,-6.0,-0.08084757774605897,-1.2300000000003013,-0.4318480649366844
-3.0,3.600000000000003,-6.0,-0.14832505735263155,-2.3100000000002785,-0.37472367961553754
-3.0,4.6000000000000005,-6.0,-0.2778590695340247,-3.5900000000002517,-0.3392738792521427
-3.0,5.6000000000000005,-6.0,-0.4785000296610237,-4.815000000000225,-0.31185276400709894
-3.0,0.7999999999998669,-6.0,-0.039793456777617225,-0.2550000000003057,-0.4902121395658816
-3.0,1.799999999999867,-6.0,-0.05475977218018744,-0.655000000000306,-0.4700392418937045
-3.0,2.8000000000000047,-6.0,-0.09056487210558144,-1.4200000000002972,-0.41914523437561085
-3.0,3.7999999999999976,-6.0,-0.1685449730824818,-2.560000000000273,-0.36583594621680926
-3.0,4.800000000000001,-6.0,-0.31272024130033704,-3.8450000000002458,-0.333860301379441
-3.0,5.800000000000001,-6.0,-0.5243967506105806,-5.04000000000022,-0.305824626561859
-3.0,-2.0,-5.83333311663639,-0.03802937097918528,-0.005000000000305578,-0.4943999012895618
-3.0,-1.8000000006743975,-5.83333311663639,-0.03813721382970912,-0.010000000000305577,-0.4938559694825705
-3.0,-1.600000000261,-5.83333311663639,-0.03827257023588308,-0.010000000000305577,-0.4947417097918282
-3.0,-1.3999999995129109,-5.83333311663639,-0.03844233489595597,-0.015000000000305578,-0.4945969298241599
-3.0,-1.200000000330522,-5.83333311663639,-0.038655062798651316,-0.020000000000305582,-0.4947252341236832
-3.0,-1.0,-5.83333311663639,-0.038921333996052604,-0.03000000000030558,-0.49394087706299517
-3.0,-0.8000000001263549,-5.83333311663639,-0.03925418120653766,-0.040000000000305576,-0.49356935886101555
-3.0,-0.5999999999152085,-5.83333311663639,-0.03966958317586625,-0.05000000000030557,-0.4936991448221486
-3.0,-0.3999999999492702,-5.83333311663639,-0.04018702302159041,-0.060000000000305566,-0.4944354112220497
-3.0,-0.19999999998636683,-5.83333311663639,-0.04083010623882336,-0.08000000000030558,-0.49340173293260525
-3.0,0.0,-5.83333311663639,-0.04162722753290285,-0.1000000000003056,-0.49322928289298806
-3.0,0.20000000001065574,-5.83333311663639,-0.04261227132869503,-0.12500000000030562,-0.49281670167123215
